"","Gene_Symbol","Gene_Length"
"7585","ENSG00000151503",72089
"7586","ENSG00000109805",34051
"7587","ENSG00000146918",73517
"7588","ENSG00000121152",39790
"7589","ENSG00000025770",16564
"7590","ENSG00000136937",40324
"7591","ENSG00000114503",7191
"7592","ENSG00000020129",8987
"7593","ENSG00000144959",80573
"7594","ENSG00000158517",15350
"7595","ENSG00000290838",15305
"7596","ENSG00000165178",15432
"7597","ENSG00000116701",35359
"7598","ENSG00000100365",17029
"7599","ENSG00000158092",86918
"7600","ENSG00000071051",149210
"7601","ENSG00000061676",113624
"7602","ENSG00000123338",45404
"7603","ENSG00000167566",37279
"7604","ENSG00000213672",12056
"7605","ENSG00000115053",9746
"7606","ENSG00000125912",23698
"7607","ENSG00000184454",53251
"7608","ENSG00000084676",186224
"7609","ENSG00000140396",291753
"7610","ENSG00000124151",155020
"7611","ENSG00000266412",25626
"7612","ENSG00000124160",28954
"7613","ENSG00000198646",110855
"7614","ENSG00000111912",150869
"7615","ENSG00000141027",185466
"7616","ENSG00000196498",243053
"7617","ENSG00000188211",25559
"7619","ENSG00000162736",15679
"7620","ENSG00000080986",45124
"7621","ENSG00000072864",83084
"7622","ENSG00000166579",32325
"7623","ENSG00000131507",45684
"7624","ENSG00000102471",74953
"7625","ENSG00000182636",1896
"7627","ENSG00000188566",13694
"7628","ENSG00000104419",60133
"7629","ENSG00000165795",9013
"7630","ENSG00000101079",94372
"7631","ENSG00000103034",49974
"7632","ENSG00000070614",50099
"7633","ENSG00000166507",9920
"7634","ENSG00000164100",224289
"7635","ENSG00000125356",4895
"7636","ENSG00000130414",68030
"7637","ENSG00000174886",12737
"7638","ENSG00000184752",32385
"7639","ENSG00000186010",11994
"7640","ENSG00000131495",2422
"7641","ENSG00000170906",4121
"7642","ENSG00000189043",8233
"7643","ENSG00000128609",16875
"7644","ENSG00000184983",5358
"7645","ENSG00000267855",10096
"7646","ENSG00000119421",15760
"7647","ENSG00000139180",38456
"7648","ENSG00000004779",15304
"7649","ENSG00000137806",15111
"7650","ENSG00000164182",207908
"7651","ENSG00000178057",3018
"7652","ENSG00000123545",8580
"7654","ENSG00000101247",33395
"7655","ENSG00000156170",33730
"7656","ENSG00000003509",17529
"7657","ENSG00000183648",5685
"7658","ENSG00000140990",2459
"7659","ENSG00000147123",2994
"7660","ENSG00000090266",9965
"7661","ENSG00000240889",1741
"7662","ENSG00000119013",14011
"7663","ENSG00000065518",6130
"7664","ENSG00000136521",19713
"7665","ENSG00000165264",19658
"7666","ENSG00000099795",5999
"7667","ENSG00000166136",6139
"7668","ENSG00000147684",10884
"7669","ENSG00000109390",12634
"7670","ENSG00000151366",11872
"7671","ENSG00000259112",64504
"7672","ENSG00000023228",36440
"7673","ENSG00000158864",15079
"7674","ENSG00000213619",5553
"7675","ENSG00000164258",122706
"7676","ENSG00000168653",8341
"7677","ENSG00000145494",14671
"7678","ENSG00000115286",11705
"7679","ENSG00000110717",6030
"7680","ENSG00000167792",5689
"7681","ENSG00000178127",31715
"7682","ENSG00000160194",16395
"7683","ENSG00000245532",3734
"7684","ENSG00000183091",249148
"7685","ENSG00000123119",167709
"7686","ENSG00000125967",17371
"7687","ENSG00000089818",15566
"7688","ENSG00000157191",19417
"7689","ENSG00000139350",46468
"7690","ENSG00000069869",166713
"7691","ENSG00000049759",357162
"7692","ENSG00000129559",15519
"7693","ENSG00000255526",18433
"7694","ENSG00000111859",199050
"7695","ENSG00000100285",11096
"7696","ENSG00000172260",879652
"7697","ENSG00000140398",8261
"7698","ENSG00000154328",17682
"7699","ENSG00000109674",53101
"7700","ENSG00000137601",219357
"7701","ENSG00000117650",17373
"7702","ENSG00000136098",27217
"7703","ENSG00000114904",60169
"7704","ENSG00000119408",94834
"7705","ENSG00000151414",165440
"7706","ENSG00000160602",13952
"7707","ENSG00000119638",44960
"7708","ENSG00000185049",26521
"7709","ENSG00000188986",18241
"7710","ENSG00000101158",13925
"7711","ENSG00000204356",7000
"7712","ENSG00000165525",69007
"7713","ENSG00000117691",13492
"7714","ENSG00000173848",46505
"7715","ENSG00000171208",62505
"7716","ENSG00000204386",3880
"7717","ENSG00000162139",18793
"7718","ENSG00000204099",8579
"7720","ENSG00000214357",50257
"7721","ENSG00000124257",2815
"7722","ENSG00000215041",13687
"7723","ENSG00000196712",282750
"7724","ENSG00000186575",95044
"7725","ENSG00000235568",51987
"7726","ENSG00000102908",138700
"7727","ENSG00000131196",133551
"7728","ENSG00000101096",175876
"7729","ENSG00000176953",15449
"7730","ENSG00000072736",143893
"7731","ENSG00000123405",8930
"7732","ENSG00000082641",13221
"7733","ENSG00000116044",34828
"7734","ENSG00000050344",34909
"7735","ENSG00000162599",385514
"7736","ENSG00000147862",317140
"7737","ENSG00000141905",109654
"7738","ENSG00000165030",14817
"7739","ENSG00000008441",103026
"7740","ENSG00000109320",115973
"7741","ENSG00000077150",8419
"7742","ENSG00000100906",3244
"7743","ENSG00000104825",9194
"7744","ENSG00000167604",12409
"7745","ENSG00000146232",7622
"7746","ENSG00000204498",11978
"7747","ENSG00000144802",33035
"7748","ENSG00000170322",31820
"7749","ENSG00000244005",30677
"7750","ENSG00000169599",41515
"7751","ENSG00000086102",80737
"7752","ENSG00000170448",67375
"7753","ENSG00000001167",29439
"7754","ENSG00000120837",21182
"7755","ENSG00000066136",80033
"7756","ENSG00000129460",8504
"7757","ENSG00000064300",19727
"7759","ENSG00000151092",71095
"7760","ENSG00000182768",6548
"7761","ENSG00000187736",85541
"7762","ENSG00000187566",2133
"7763","ENSG00000196865",57874
"7764","ENSG00000188811",11796
"7765","ENSG00000257108",2463
"7766","ENSG00000145912",4496
"7768","ENSG00000204131",232486
"7769","ENSG00000145029",6991
"7770","ENSG00000116962",89349
"7771","ENSG00000087303",64426
"7772","ENSG00000196290",14605
"7773","ENSG00000100503",111358
"7774","ENSG00000131669",12799
"7775","ENSG00000171840",99293
"7776","ENSG00000101004",132815
"7777","ENSG00000132603",3598
"7778","ENSG00000170113",43564
"7779","ENSG00000140157",29743
"7780","ENSG00000104361",102234
"7781","ENSG00000001461",57228
"7782","ENSG00000164190",189060
"7783","ENSG00000184117",26528
"7784","ENSG00000136783",12434
"7785","ENSG00000165028",9840
"7786","ENSG00000010322",37564
"7787","ENSG00000158793",7373
"7788","ENSG00000114021",20916
"7789","ENSG00000084628",60142
"7790","ENSG00000188580",1021717
"7791","ENSG00000101882",18722
"7792","ENSG00000189134",1661
"7793","ENSG00000233382",8813
"7794","ENSG00000105374",1086
"7795","ENSG00000197885",24965
"7796","ENSG00000168256",8062
"7797","ENSG00000179846",10400
"7798","ENSG00000186416",17546
"7799","ENSG00000114857",48086
"7800","ENSG00000119919",3590
"7801","ENSG00000183072",3208
"7802","ENSG00000167034",4244
"7803","ENSG00000073536",10954
"7804","ENSG00000169760",884872
"7805","ENSG00000169992",11677
"7806","ENSG00000196338",26370
"7807","ENSG00000087095",153716
"7808","ENSG00000123213",107088
"7809","ENSG00000167984",38356
"7810","ENSG00000091106",41294
"7811","ENSG00000140853",66450
"7812","ENSG00000091592",83113
"7813","ENSG00000022556",35858
"7814","ENSG00000162711",32948
"7815","ENSG00000174885",6818
"7816","ENSG00000160703",15285
"7817","ENSG00000197696",3442
"7818","ENSG00000169251",30696
"7819","ENSG00000239672",8530
"7820","ENSG00000011052",18208
"7821","ENSG00000243678",6309
"7822","ENSG00000103024",1389
"7823","ENSG00000103202",3562
"7824","ENSG00000172113",7259
"7825","ENSG00000143156",235417
"7826","ENSG00000086288",51803
"7827","ENSG00000181322",68449
"7828","ENSG00000123609",19448
"7829","ENSG00000173614",42070
"7830","ENSG00000163864",117862
"7831","ENSG00000153406",13201
"7832","ENSG00000106733",27017
"7833","ENSG00000136448",47702
"7834","ENSG00000152465",62924
"7835","ENSG00000109255",41067
"7836","ENSG00000053438",2483
"7837","ENSG00000112992",102877
"7838","ENSG00000084092",14310
"7839","ENSG00000141101",13114
"7840","ENSG00000188976",15096
"7841","ENSG00000173145",29694
"7842","ENSG00000184967",7993
"7843","ENSG00000106100",54250
"7844","ENSG00000167207",35937
"7845","ENSG00000156574",9773
"7846","ENSG00000183691",1891
"7847","ENSG00000115761",119221
"7848","ENSG00000130935",26205
"7849","ENSG00000273899",7141
"7850","ENSG00000140939",5243
"7851","ENSG00000165271",12590
"7852","ENSG00000225921",5568
"7853","ENSG00000198000",28236
"7854","ENSG00000162408",33251
"7855","ENSG00000166197",11694
"7856","ENSG00000146909",23459
"7857","ENSG00000103512",62371
"7858","ENSG00000185164",62252
"7859","ENSG00000103226",62279
"7860","ENSG00000147140",17976
"7861","ENSG00000182117",1445
"7862","ENSG00000087269",25454
"7864","ENSG00000048162",4823
"7865","ENSG00000111641",11462
"7866","ENSG00000101361",5861
"7867","ENSG00000055044",37869
"7868","ENSG00000196943",5276
"7869","ENSG00000007171",43763
"7870","ENSG00000164867",23543
"7871","ENSG00000142546",25104
"7872","ENSG00000148400",51342
"7873","ENSG00000134250",158141
"7875","ENSG00000204301",29224
"7877","ENSG00000188747",11011
"7878","ENSG00000196408",2632
"7879","ENSG00000130751",24874
"7880","ENSG00000149308",65246
"7881","ENSG00000141458",55118
"7882","ENSG00000119655",13441
"7883","ENSG00000107281",6767
"7884","ENSG00000215440",26713
"7885","ENSG00000141279",92198
"7886","ENSG00000139574",948
"7887","ENSG00000144061",81725
"7888","ENSG00000113971",41850
"7889","ENSG00000274810",164321
"7890","ENSG00000131697",129663
"7891","ENSG00000161270",26621
"7894","ENSG00000135838",40935
"7895","ENSG00000182446",80225
"7896","ENSG00000181163",23180
"7897","ENSG00000107833",2088
"7899","ENSG00000159899",17322
"7900","ENSG00000113389",81087
"7901","ENSG00000114388",3567
"7902","ENSG00000103148",52893
"7903","ENSG00000156642",73409
"7904","ENSG00000171246",9771
"7905","ENSG00000106236",12584
"7906","ENSG00000183971",1235
"7907","ENSG00000181019",17229
"7908","ENSG00000124588",19927
"7909","ENSG00000174738",35358
"7910","ENSG00000131408",6605
"7911","ENSG00000025434",20733
"7912","ENSG00000144852",38001
"7913","ENSG00000143257",8544
"7914","ENSG00000120798",53399
"7915","ENSG00000177463",101544
"7916","ENSG00000184162",2014
"7917","ENSG00000160113",13457
"7918","ENSG00000113580",157581
"7919","ENSG00000151623",363757
"7920","ENSG00000123358",36675
"7921","ENSG00000153234",8343
"7922","ENSG00000119508",45036
"7923","ENSG00000136931",26184
"7924","ENSG00000148200",248873
"7926","ENSG00000198435",2620
"7927","ENSG00000213281",12430
"7928","ENSG00000148572",21779
"7929","ENSG00000115216",13651
"7930","ENSG00000185189",7391
"7932","ENSG00000119720",54083
"7933","ENSG00000134986",247628
"7934","ENSG00000106459",145367
"7935","ENSG00000158458",196520
"7936","ENSG00000185737",1111865
"7937","ENSG00000169752",70457
"7938","ENSG00000154146",7273
"7939","ENSG00000180530",103570
"7940","ENSG00000053702",9707
"7941","ENSG00000175352",23473
"7942","ENSG00000129535",4516
"7943","ENSG00000137404",3373
"7944","ENSG00000099250",157414
"7945","ENSG00000152954",21343
"7946","ENSG00000125841",8142
"7947","ENSG00000110076",117014
"7948","ENSG00000021645",1697917
"7949","ENSG00000164346",9921
"7950","ENSG00000165671",167134
"7951","ENSG00000147383",38396
"7952","ENSG00000073969",166793
"7953","ENSG00000088833",25530
"7954","ENSG00000117697",65644
"7955","ENSG00000035681",76340
"7956","ENSG00000169189",43798
"7957","ENSG00000156831",275284
"7958","ENSG00000107672",18140
"7959","ENSG00000165802",11763
"7960","ENSG00000126653",69668
"7961","ENSG00000037474",34121
"7962","ENSG00000178694",63775
"7963","ENSG00000117481",24975
"7964","ENSG00000130305",6350
"7965","ENSG00000291151",6441
"7966","ENSG00000290831",6470
"7967","ENSG00000241058",106286
"7968","ENSG00000179299",60088
"7969","ENSG00000125458",1570
"7970","ENSG00000250741",34857
"7971","ENSG00000076685",105289
"7973","ENSG00000141698",11189
"7974","ENSG00000178425",144854
"7975","ENSG00000168268",10708
"7976","ENSG00000111696",68894
"7977","ENSG00000135318",46207
"7978","ENSG00000205309",44297
"7979","ENSG00000157045",18226
"7980","ENSG00000065057",8051
"7981","ENSG00000148335",9444
"7982","ENSG00000065320",222458
"7983","ENSG00000162068",2646
"7984","ENSG00000196358",80886
"7985","ENSG00000135778",27849
"7986","ENSG00000198400",66100
"7987","ENSG00000148053",355039
"7988","ENSG00000101188",53934
"7989","ENSG00000013374",36701
"7990","ENSG00000103274",25510
"7991","ENSG00000095906",6259
"7992","ENSG00000151413",299838
"7993","ENSG00000104805",23233
"7994","ENSG00000070081",54784
"7995","ENSG00000069275",37425
"7996","ENSG00000090273",25149
"7997","ENSG00000120526",93202
"7998","ENSG00000170584",6557
"7999","ENSG00000015676",108420
"8000","ENSG00000106268",8923
"8001","ENSG00000122824",5294
"8002","ENSG00000196368",6596
"8003","ENSG00000112874",13934
"8004","ENSG00000166321",21371
"8005","ENSG00000183828",8386
"8006","ENSG00000136159",9579
"8007","ENSG00000198585",7159
"8008","ENSG00000168101",2166
"8010","ENSG00000186364",2942
"8011","ENSG00000275074",2549
"8012","ENSG00000213965",21835
"8013","ENSG00000164978",14207
"8014","ENSG00000167005",22213
"8015","ENSG00000149761",3758
"8016","ENSG00000272325",105484
"8017","ENSG00000173598",25323
"8019","ENSG00000165609",28570
"8020","ENSG00000170917",30360
"8021","ENSG00000140876",19768
"8022","ENSG00000167799",1999
"8023","ENSG00000170502",36878
"8024","ENSG00000143228",33830
"8025","ENSG00000083635",50229
"8026","ENSG00000108256",38312
"8027","ENSG00000137497",77662
"8028","ENSG00000133961",183368
"8029","ENSG00000105245",24744
"8030","ENSG00000111581",55742
"8031","ENSG00000069248",67044
"8032","ENSG00000124789",91549
"8033","ENSG00000113569",79256
"8034","ENSG00000030066",70387
"8035","ENSG00000095319",59403
"8036","ENSG00000155561",90837
"8037","ENSG00000132182",104072
"8038","ENSG00000143552",162424
"8039","ENSG00000126883",108110
"8040","ENSG00000163002",37325
"8041","ENSG00000075188",44388
"8042","ENSG00000120253",22231
"8043","ENSG00000093000",24164
"8044","ENSG00000138750",33838
"8045","ENSG00000213024",22904
"8046","ENSG00000198088",83013
"8047","ENSG00000125450",30257
"8048","ENSG00000108559",33713
"8049","ENSG00000102900",114844
"8050","ENSG00000110713",122782
"8053","ENSG00000153989",35269
"8054","ENSG00000137804",48356
"8055","ENSG00000102898",24400
"8056","ENSG00000143748",102855
"8057","ENSG00000162231",13366
"8058","ENSG00000147206",17272
"8059","ENSG00000167693",180445
"8060","ENSG00000144815",49046
"8061","ENSG00000137634",25171
"8062","ENSG00000182575",7873
"8063","ENSG00000132661",4035
"8064","ENSG00000101888",8917
"8065","ENSG00000205978",20502
"8066","ENSG00000184232",18903
"8067","ENSG00000124596",5657
"8068","ENSG00000089127",12973
"8069","ENSG00000111335",33254
"8070","ENSG00000111331",34805
"8071","ENSG00000135114",18950
"8072","ENSG00000065154",21673
"8073","ENSG00000104904",3967
"8074","ENSG00000180304",15689
"8075","ENSG00000143450",8361
"8077","ENSG00000154358",170744
"8078","ENSG00000124006",20818
"8079","ENSG00000099330",2973
"8080","ENSG00000109180",30774
"8081","ENSG00000145247",21410
"8082","ENSG00000197822",65812
"8083","ENSG00000122126",52278
"8084","ENSG00000115758",7945
"8085","ENSG00000136811",46137
"8086","ENSG00000122417",49518
"8087","ENSG00000177989",2170
"8088","ENSG00000046651",34648
"8089","ENSG00000105953",102548
"8090","ENSG00000087263",25983
"8091","ENSG00000111325",5234
"8092","ENSG00000181396",29427
"8093","ENSG00000060491",9175
"8094","ENSG00000119900",13496
"8095","ENSG00000114026",16725
"8096","ENSG00000106809",20688
"8097","ENSG00000147162",42835
"8098","ENSG00000104147",23353
"8099","ENSG00000247556",15594
"8100","ENSG00000138430",176190
"8101","ENSG00000118733",194663
"8102","ENSG00000183801",26006
"8103","ENSG00000205927",3287
"8104","ENSG00000162600",66055
"8105","ENSG00000127083",10309
"8106","ENSG00000126861",2712
"8107","ENSG00000198836",104667
"8108","ENSG00000224855",8733
"8109","ENSG00000125741",57097
"8110","ENSG00000178814",9417
"8111","ENSG00000054277",47249
"8112","ENSG00000082556",25918
"8113","ENSG00000125510",20525
"8114","ENSG00000123240",38194
"8115","ENSG00000172640",953
"8116","ENSG00000180708",938
"8117","ENSG00000255538",769
"8118","ENSG00000239590",941
"8119","ENSG00000279486",997
"8120","ENSG00000196242",3707
"8121","ENSG00000196071",163731
"8122","ENSG00000279263",938
"8123","ENSG00000238243",944
"8124","ENSG00000226288",1114
"8125","ENSG00000180988",965
"8126","ENSG00000188269",2137
"8128","ENSG00000276045",15491
"8129","ENSG00000160991",23291
"8130","ENSG00000175938",5854
"8132","ENSG00000085840",31642
"8133","ENSG00000115942",53530
"8134","ENSG00000135336",77387
"8135","ENSG00000115947",91207
"8136","ENSG00000164815",81707
"8137","ENSG00000091651",8748
"8138","ENSG00000128699",14104
"8139","ENSG00000123353",3153
"8140","ENSG00000172057",6588
"8141","ENSG00000135506",27602
"8142","ENSG00000110048",41746
"8143","ENSG00000184792",213018
